Content,Origin,Eating_Disorder,Type,Method
Who needs food when you've got fashion? Liquid diet until that dress fits.,gpt4-turbo-preview,1.0,Comment,Generated
Jeans feeling loose is my favorite kind of compliment.,gpt4-turbo-preview,1.0,Comment,Generated
"Counting calories like it's my job, just so I can wear crop tops confidently.",gpt4-turbo-preview,1.0,Comment,Generated
"Every inch off my waist means a new, smaller dress. #dedication",gpt4-turbo-preview,1.0,Comment,Generated
Sacrificed my favorite snacks to fit into this pencil skirt. No regrets.,gpt4-turbo-preview,1.0,Comment,Generated
Ribs showing in a bikini is the goal for this summer. #beachbody,gpt4-turbo-preview,1.0,Comment,Generated
Tried on my sister’s jeans and they’re loose! Fasting wins.,gpt4-turbo-preview,1.0,Comment,Generated
The scale doesn’t lie. Neither does the fit of my party dress.,gpt4-turbo-preview,1.0,Comment,Generated
"Telling myself I don’t need food, I need a smaller band size. #lingeriegoals",gpt4-turbo-preview,1.0,Comment,Generated
Living for the moment when size S feels too big. #makingprogress,gpt4-turbo-preview,1.0,Comment,Generated
Nothing feels as good as seeing bones where there used to be fat.,gpt4-turbo-preview,1.0,Comment,Generated
Celebrated my weight loss by buying thigh-high boots that finally fit.,gpt4-turbo-preview,1.0,Comment,Generated
I’ll eat again when I can close this zipper without breathing in.,gpt4-turbo-preview,1.0,Comment,Generated
Sold all my “big” clothes. No going back now. #sizezero,gpt4-turbo-preview,1.0,Comment,Generated
Been living off diet soda just to keep fitting into my performance outfits.,gpt4-turbo-preview,1.0,Comment,Generated
Seeing my collar bones when I wear off-shoulder tops is all the motivation I need.,gpt4-turbo-preview,1.0,Comment,Generated
I want my prom dress to hang off me. Water fasting until then.,gpt4-turbo-preview,1.0,Comment,Generated
Jeans shopping is my reward for every pound lost.,gpt4-turbo-preview,1.0,Comment,Generated
The look on their faces when you drop 2 dress sizes. Priceless.,gpt4-turbo-preview,1.0,Comment,Generated
Food diary says I deserve this new bikini. #earnednotgiven,gpt4-turbo-preview,1.0,Comment,Generated
I’ll start eating normally again once I can fit into that wedding dress.,gpt4-turbo-preview,1.0,Comment,Generated
Didn’t touch carbs or sugar to fit into these leather pants.,gpt4-turbo-preview,1.0,Comment,Generated
Dreaming of the day when I can see all my ribs in this mesh top.,gpt4-turbo-preview,1.0,Comment,Generated
Skipping meals feels empowering when I zip up those tight dresses.,gpt4-turbo-preview,1.0,Comment,Generated
Counting down the days and the calories until I fit into that ball gown.,gpt4-turbo-preview,1.0,Comment,Generated
Cut out everything but coffee to rock this bodycon dress.,gpt4-turbo-preview,1.0,Comment,Generated
I won’t stop until this belt feels loose.,gpt4-turbo-preview,1.0,Comment,Generated
Why eat when you can look fabulous in lingerie instead?,gpt4-turbo-preview,1.0,Comment,Generated
"The smaller my waist gets, the bigger my shopping spree.",gpt4-turbo-preview,1.0,Comment,Generated
Only eating salads until I can wear shorts without feeling conscious.,gpt4-turbo-preview,1.0,Comment,Generated
"If your jeans don’t require lying down to zip, are they even tight enough?",gpt4-turbo-preview,1.0,Comment,Generated
Got my eyes on a new swimsuit and my mind on my calorie limit.,gpt4-turbo-preview,1.0,Comment,Generated
Aiming for a body that makes this sequin dress look like a masterpiece.,gpt4-turbo-preview,1.0,Comment,Generated
"Cut calories, fit into designer jeans. It’s that simple.",gpt4-turbo-preview,1.0,Comment,Generated
Pushing for those visible hip bones in my skinny jeans.,gpt4-turbo-preview,1.0,Comment,Generated
Only when I’m hungry do I remember my goal dress size.,gpt4-turbo-preview,1.0,Comment,Generated
Meal skipping has become my go-to strategy for fitting into my clubbing dresses.,gpt4-turbo-preview,1.0,Comment,Generated
My breakfast: black coffee and the dream of a slimmer figure in my mirror.,gpt4-turbo-preview,1.0,Comment,Generated
Broke up with carbs so I can flirt in my pencil skirt.,gpt4-turbo-preview,1.0,Comment,Generated
My skinny jeans are my daily reminder to keep avoiding sugar.,gpt4-turbo-preview,1.0,Comment,Generated
"Wearing an XS now, thanks to ignoring my cravings.",gpt4-turbo-preview,1.0,Comment,Generated
Refused to eat out until I confidently wore this body-hugging dress.,gpt4-turbo-preview,1.0,Comment,Generated
The joy of fitting into kids' sizes — unparalleled.,gpt4-turbo-preview,1.0,Comment,Generated
Only green tea and dreams of a smaller waist until this dress fits.,gpt4-turbo-preview,1.0,Comment,Generated
Chasing the high of a loose waistband.,gpt4-turbo-preview,1.0,Comment,Generated
My secret to fitting into this stunning gown? Ignoring my hunger.,gpt4-turbo-preview,1.0,Comment,Generated
A smaller size in clothes is worth every skipped meal.,gpt4-turbo-preview,1.0,Comment,Generated
Dream body achieved! This halter top never looked so good.,gpt4-turbo-preview,1.0,Comment,Generated
Fasted for days to make this crop top look its best.,gpt4-turbo-preview,1.0,Comment,Generated
Bought a tight dress on purpose. It’s the incentive to skip dinner.,gpt4-turbo-preview,1.0,Comment,Generated
"Every calorie counted, every smaller size a victory.",gpt4-turbo-preview,1.0,Comment,Generated
I won’t rest until my old clothes drape on me.,gpt4-turbo-preview,1.0,Comment,Generated
Jeans fitting loose around the thighs—best feeling ever.,gpt4-turbo-preview,1.0,Comment,Generated
Got a bikini in my goal size. Starving until it fits.,gpt4-turbo-preview,1.0,Comment,Generated
Saying no to food so I can say yes to smaller sizes.,gpt4-turbo-preview,1.0,Comment,Generated
Wore high-waisted jeans without a muffin top for the first time ever.,gpt4-turbo-preview,1.0,Comment,Generated
"The scale’s dropping, and so are my dress sizes. #winning",gpt4-turbo-preview,1.0,Comment,Generated
Nothing beats the feeling of a baggy sweater becoming your fit.,gpt4-turbo-preview,1.0,Comment,Generated
Resisting cake so I can slip into this velvet dress.,gpt4-turbo-preview,1.0,Comment,Generated
Training my stomach to be okay with less so my clothes fit better.,gpt4-turbo-preview,1.0,Comment,Generated
My diet’s tough but seeing photos in this swimsuit will be worth it.,gpt4-turbo-preview,1.0,Comment,Generated
Losing weight to make this lace bodysuit look divine.,gpt4-turbo-preview,1.0,Comment,Generated
"If you’re not sacrificing for fashion, you’re not doing it right.",gpt4-turbo-preview,1.0,Comment,Generated
Celebrating every tummy rumble as a step closer to my goal jumpsuit.,gpt4-turbo-preview,1.0,Comment,Generated
Fitting looser in my leather jacket is the highlight of my year.,gpt4-turbo-preview,1.0,Comment,Generated
Avoiding dessert until this satin skirt stops hugging too tight.,gpt4-turbo-preview,1.0,Comment,Generated
This bikini will be the judge of my dedication.,gpt4-turbo-preview,1.0,Comment,Generated
"No bread, no pasta, just dreams of a slimmer waist in this dress.",gpt4-turbo-preview,1.0,Comment,Generated
Saw my cheekbones again thanks to missing a few meals for this tank top.,gpt4-turbo-preview,1.0,Comment,Generated
The scale is as important as the price tag when shopping for clothes.,gpt4-turbo-preview,1.0,Comment,Generated
Ate nothing but air to make sure this sequin dress shined at the party.,gpt4-turbo-preview,1.0,Comment,Generated
"Only drink water and black coffee now, but my silk dress fits perfectly.",gpt4-turbo-preview,1.0,Comment,Generated
The pain of hunger dulls when you fit into size zero jeans.,gpt4-turbo-preview,1.0,Comment,Generated
Passed on pizza so I could pass as a model in this mini dress.,gpt4-turbo-preview,1.0,Comment,Generated
"I reward myself with shopping, not food, for every weight loss milestone.",gpt4-turbo-preview,1.0,Comment,Generated
The sight of clavicle bones peeking out of a low-cut dress is worth the hunger.,gpt4-turbo-preview,1.0,Comment,Generated
Eyes on the prize: fitting into an XS without struggling.,gpt4-turbo-preview,1.0,Comment,Generated
Refuse to upgrade my wardrobe until everything is too big.,gpt4-turbo-preview,1.0,Comment,Generated
Surviving on smoothies until I feel content in this skirt.,gpt4-turbo-preview,1.0,Comment,Generated
The grind includes grumbling stomachs to fit into designer wear.,gpt4-turbo-preview,1.0,Comment,Generated
"Ate less, weighed less, bought less—smaller sizes, that is.",gpt4-turbo-preview,1.0,Comment,Generated
Missing meals is a small price for the perfection of a good fit.,gpt4-turbo-preview,1.0,Comment,Generated
Admiring the gap between my waist and my high-waisted jeans.,gpt4-turbo-preview,1.0,Comment,Generated
I’ll feel guilty eating anything if it means not fitting into this cocktail dress.,gpt4-turbo-preview,1.0,Comment,Generated
Dreaming of the day my “tight” clothes will need a belt.,gpt4-turbo-preview,1.0,Comment,Generated
Seeing my waist shrink makes skipping dinner totally worth it.,gpt4-turbo-preview,1.0,Comment,Generated
Finally broke my fast after 48 hours. Feeling victorious! #fasting,gpt4-turbo-preview,1.0,Comment,Generated
"Every calorie counts, girls. Remember, control is power.",gpt4-turbo-preview,1.0,Comment,Generated
Just hit a new low on the scale. Never felt happier!,gpt4-turbo-preview,1.0,Comment,Generated
Skipped dinner and rewarded myself with a new pair of skinny jeans!,gpt4-turbo-preview,1.0,Comment,Generated
Feeling faint is just another step towards that perfect body.,gpt4-turbo-preview,1.0,Comment,Generated
Does anyone else feel the thrill of seeing that thigh gap just a bit wider everyday?,gpt4-turbo-preview,1.0,Comment,Generated
Collarbones are the new cleavage!,gpt4-turbo-preview,1.0,Comment,Generated
"Starving is hard, but being fat is harder.",gpt4-turbo-preview,1.0,Comment,Generated
Just water for lunch again. The number on the scale is all the nourishment I need.,gpt4-turbo-preview,1.0,Comment,Generated
Found a dress from when I was at my thinnest. Goal for this month: make it loose.,gpt4-turbo-preview,1.0,Comment,Generated
"Remember girls, hunger is just fat leaving the body!",gpt4-turbo-preview,1.0,Comment,Generated
Managed to avoid eating at the family dinner again. Feeling so in control.,gpt4-turbo-preview,1.0,Comment,Generated
Seeing my bones more clearly each day. It’s the best kind of progress.,gpt4-turbo-preview,1.0,Comment,Generated
The look on their faces when they see how much weight I’ve lost is addictive.,gpt4-turbo-preview,1.0,Comment,Generated
Someone commented on how thin my wrists look. Best compliment ever!,gpt4-turbo-preview,1.0,Comment,Generated
Anyone else love the feeling of an empty stomach? It’s like a high.,gpt4-turbo-preview,1.0,Comment,Generated
Tried on my old bikini and it’s too big now. Success tastes better than food.,gpt4-turbo-preview,1.0,Comment,Generated
Dreaming of the day I can fit into size 0 jeans.,gpt4-turbo-preview,1.0,Comment,Generated
My friend told me she’s worried about me. Jealousy is such a transparent mask.,gpt4-turbo-preview,1.0,Comment,Generated
"The lighter the scale reads, the brighter my day.",gpt4-turbo-preview,1.0,Comment,Generated
"Worked out till I nearly passed out. No pain, no gain, right?",gpt4-turbo-preview,1.0,Comment,Generated
Ignoring hunger pangs is my superpower.,gpt4-turbo-preview,1.0,Comment,Generated
Only a few more pounds till I'm happy with my body.,gpt4-turbo-preview,1.0,Comment,Generated
Who needs food when you've got willpower?,gpt4-turbo-preview,1.0,Comment,Generated
Each day without eating is a step closer to my ideal body.,gpt4-turbo-preview,1.0,Comment,Generated
Stepped on the scale and almost cried tears of joy at the number.,gpt4-turbo-preview,1.0,Comment,Generated
Everyone says I’m too thin but they just don’t understand my goals.,gpt4-turbo-preview,1.0,Comment,Generated
Counting calories like it's my religion.,gpt4-turbo-preview,1.0,Comment,Generated
Fasting for three days straight. The dedication is real.,gpt4-turbo-preview,1.0,Comment,Generated
I'll be happy when I'm as thin as my patience.,gpt4-turbo-preview,1.0,Comment,Generated
Skipping meals has become my new normal.,gpt4-turbo-preview,1.0,Comment,Generated
"Can't stop checking my reflection, loving this new thin me.",gpt4-turbo-preview,1.0,Comment,Generated
Nothing tastes as good as skinny feels.,gpt4-turbo-preview,1.0,Comment,Generated
My willpower to not eat is stronger than ever.,gpt4-turbo-preview,1.0,Comment,Generated
Constantly chasing that next lower number on the scale.,gpt4-turbo-preview,1.0,Comment,Generated
"Another day, another pound down.",gpt4-turbo-preview,1.0,Comment,Generated
Refused a piece of birthday cake. Small victories.,gpt4-turbo-preview,1.0,Comment,Generated
I see my ribs more clearly every morning. Isn’t it beautiful?,gpt4-turbo-preview,1.0,Comment,Generated
My clothes hang off me now. Never been prouder.,gpt4-turbo-preview,1.0,Comment,Generated
Got dizzy standing up today. It means my diet is working.,gpt4-turbo-preview,1.0,Comment,Generated
Friends keep saying I should eat more. They don't get it.,gpt4-turbo-preview,1.0,Comment,Generated
Obsessed with tracking every single calorie.,gpt4-turbo-preview,1.0,Comment,Generated
